user_id,acquisition_date,last_active_date,platform_used,total_active_days,total_activity_days
272851,2024-03-13,2024-04-23,android,12,42
272852,2024-04-09,2024-04-29,android,13,21
272854,2024-03-05,2024-04-14,android,17,41
272855,2024-04-09,2024-04-19,ios,10,11
272856,2024-03-08,2024-05-01,android,21,55
272857,2024-03-24,2024-04-23,android,20,31
272858,2024-03-27,2024-04-26,android,26,31
272860,2024-04-08,2024-04-16,android,5,9
272862,2024-03-20,2024-05-01,android,42,43
272863,2024-03-15,2024-04-15,android,8,32
272864,2024-03-24,2024-03-31,android,8,8
272865,2024-03-14,2024-05-01,android,30,49
272866,2024-03-20,2024-03-26,android,7,7
272867,2024-03-16,2024-04-29,android,13,45
272868,2024-03-01,2024-04-27,ios,25,58
272869,2024-03-12,2024-04-29,android,19,49
272870,2024-04-13,2024-04-26,android,11,14
272871,2024-03-17,2024-03-19,android,3,3
272872,2024-04-03,2024-04-22,android,10,20
272873,2024-03-01,2024-04-30,android,52,61
272874,2024-04-09,2024-04-15,android,6,7
272877,2024-04-02,2024-04-21,ios,19,20
272878,2024-04-13,2024-04-29,android,17,17
272879,2024-04-07,2024-04-28,android,12,22
272883,2024-03-14,2024-03-18,android,2,5
272884,2024-03-10,2024-03-28,android,12,19
272886,2024-03-26,2024-05-01,android,36,37
272887,2024-03-22,2024-04-30,android,20,40
272888,2024-03-03,2024-04-28,android,39,57
272889,2024-03-24,2024-04-20,android,24,28
272890,2024-04-23,2024-04-24,android,2,2
272891,2024-03-17,2024-04-03,android,11,18
272894,2024-04-02,2024-05-01,ios,23,30
272895,2024-04-04,2024-05-01,android,19,28
272896,2024-04-18,2024-04-29,android,10,12
272899,2024-03-30,2024-04-12,android,7,14
272900,2024-03-23,2024-03-27,android,5,5
272901,2024-03-01,2024-04-30,ios,44,61
272902,2024-03-01,2024-05-01,android,44,62
272903,2024-03-25,2024-04-12,android,8,19
272904,2024-03-17,2024-03-31,android,7,15
272905,2024-03-01,2024-03-15,android,12,15
272906,2024-03-25,2024-04-12,android,14,19
272907,2024-03-16,2024-03-16,android,1,1
272908,2024-03-10,2024-03-27,android,11,18
272909,2024-03-01,2024-03-29,android,23,29
272910,2024-03-02,2024-05-01,android,25,61
272911,2024-03-17,2024-03-23,android,7,7
272914,2024-03-02,2024-03-19,android,10,18
272916,2024-03-12,2024-04-30,android,16,50
272917,2024-03-10,2024-04-18,android,28,40
272918,2024-03-06,2024-04-23,android,20,49
272919,2024-03-01,2024-04-01,android,20,32
272920,2024-03-01,2024-05-01,ios,56,62
272921,2024-03-13,2024-05-01,android,13,50
272923,2024-03-01,2024-03-08,android,8,8
272926,2024-04-13,2024-05-01,android,19,19
272927,2024-03-16,2024-03-16,android,1,1
272928,2024-03-12,2024-04-30,android,36,50
272933,2024-03-31,2024-04-25,android,16,26
272936,2024-03-12,2024-03-17,android,6,6
272937,2024-03-01,2024-04-21,android,26,52
272938,2024-04-02,2024-04-22,android,19,21
272939,2024-04-19,2024-05-01,android,9,13
272941,2024-03-24,2024-03-28,android,5,5
272943,2024-03-25,2024-04-22,android,13,29
272944,2024-04-09,2024-04-11,android,3,3
272945,2024-03-05,2024-03-08,android,4,4
272946,2024-03-01,2024-05-01,android,56,62
272947,2024-04-16,2024-04-18,android,3,3
272948,2024-04-10,2024-04-22,android,11,13
272949,2024-03-01,2024-04-11,android,32,42
272950,2024-03-29,2024-05-01,android,26,34
272951,2024-03-28,2024-04-11,ios,11,15
272953,2024-03-20,2024-03-22,android,2,3
272954,2024-03-01,2024-03-15,android,5,15
272955,2024-03-22,2024-05-01,ios,33,41
272957,2024-03-01,2024-03-12,ios,4,12
272959,2024-04-04,2024-05-01,android,28,28
272960,2024-03-08,2024-03-22,android,13,15
272961,2024-04-09,2024-04-25,android,11,17
272963,2024-04-05,2024-04-25,android,9,21
272964,2024-03-09,2024-03-25,ios,10,17
272966,2024-03-01,2024-05-01,android,32,62
272968,2024-03-31,2024-04-18,android,16,19
272970,2024-03-01,2024-03-29,android,4,29
272971,2024-03-16,2024-04-11,android,20,27
272975,2024-04-01,2024-05-01,android,18,31
272976,2024-03-01,2024-04-22,android,17,53
272977,2024-03-12,2024-05-01,android,30,51
272979,2024-03-01,2024-03-16,android,15,16
272980,2024-03-01,2024-03-14,android,11,14
272981,2024-03-25,2024-04-16,android,19,23
272983,2024-03-11,2024-03-28,android,14,18
272984,2024-03-09,2024-04-21,android,11,44
272985,2024-03-01,2024-03-04,android,4,4
272987,2024-03-01,2024-04-28,android,30,59
272988,2024-03-19,2024-04-04,android,7,17
272990,2024-03-01,2024-04-28,android,52,59
272993,2024-04-01,2024-04-05,android,5,5
272994,2024-03-17,2024-04-30,android,39,45
272995,2024-03-21,2024-04-05,android,14,16
272996,2024-03-09,2024-04-28,ios,21,51
272997,2024-04-15,2024-04-24,android,10,10
272998,2024-03-09,2024-04-18,android,26,41
272999,2024-04-09,2024-05-01,android,21,23
273000,2024-03-01,2024-03-18,android,10,18
273001,2024-04-13,2024-04-21,android,3,9
273002,2024-03-24,2024-04-20,android,2,28
273004,2024-03-25,2024-04-17,android,24,24
273005,2024-03-01,2024-03-17,android,7,17
273006,2024-03-06,2024-03-16,android,8,11
273008,2024-04-02,2024-04-14,android,8,13
273009,2024-04-14,2024-05-01,android,18,18
273010,2024-03-10,2024-04-28,ios,19,50
273011,2024-04-07,2024-05-01,android,23,25
273013,2024-03-21,2024-04-28,ios,35,39
273015,2024-03-20,2024-03-24,android,5,5
273016,2024-03-19,2024-04-19,android,14,32
273017,2024-04-07,2024-04-09,android,3,3
273020,2024-04-22,2024-04-22,android,1,1
273021,2024-03-12,2024-04-30,android,22,50
273022,2024-03-28,2024-04-15,android,16,19
273023,2024-03-29,2024-04-29,android,30,32
273024,2024-04-11,2024-04-29,android,17,19
273025,2024-03-11,2024-04-25,android,15,46
273027,2024-03-11,2024-04-05,android,18,26
273028,2024-03-20,2024-04-22,android,24,34
273029,2024-03-25,2024-03-27,android,3,3
273030,2024-03-01,2024-04-27,ios,32,58
273033,2024-04-05,2024-05-01,android,26,27
273034,2024-03-31,2024-04-30,android,25,31
273035,2024-03-01,2024-04-29,android,32,60
273036,2024-03-01,2024-04-30,android,31,61
273037,2024-03-14,2024-03-19,android,5,6
273039,2024-03-03,2024-03-30,android,12,28
273040,2024-04-15,2024-04-30,android,16,16
273041,2024-03-21,2024-03-29,android,9,9
273042,2024-03-01,2024-03-26,android,6,26
273043,2024-03-02,2024-03-25,android,21,24
273044,2024-04-09,2024-04-27,ios,17,19
273045,2024-04-16,2024-04-28,android,13,13
273046,2024-03-03,2024-03-11,android,7,9
273047,2024-04-21,2024-04-24,android,4,4
273049,2024-03-27,2024-04-11,android,8,16
273052,2024-04-17,2024-04-24,android,5,8
273053,2024-04-11,2024-04-29,ios,16,19
273054,2024-03-01,2024-04-30,android,36,61
273055,2024-03-31,2024-04-07,android,8,8
273056,2024-03-15,2024-05-01,android,19,48
273058,2024-03-14,2024-05-01,android,46,49
273059,2024-03-24,2024-03-30,android,7,7
273060,2024-04-18,2024-05-01,android,14,14
273061,2024-03-02,2024-04-20,android,26,50
273062,2024-03-25,2024-04-30,android,28,37
273063,2024-04-02,2024-04-21,ios,14,20
273064,2024-03-01,2024-04-12,android,8,43
273065,2024-03-02,2024-04-07,android,18,37
273066,2024-04-01,2024-04-30,android,13,30
273067,2024-03-09,2024-05-01,android,46,54
273069,2024-03-09,2024-04-07,android,14,30
273070,2024-03-16,2024-03-29,android,9,14
273072,2024-04-08,2024-05-01,android,18,24
273073,2024-04-20,2024-04-24,android,5,5
273074,2024-03-15,2024-05-01,android,44,48
273075,2024-03-16,2024-04-30,android,26,46
273078,2024-03-04,2024-04-04,android,24,32
273080,2024-03-10,2024-03-29,android,7,20
273081,2024-04-04,2024-04-07,android,4,4
273082,2024-03-24,2024-05-01,android,23,39
273084,2024-03-21,2024-04-12,android,23,23
273085,2024-03-12,2024-05-01,android,36,51
273086,2024-03-02,2024-03-03,android,2,2
273087,2024-03-12,2024-04-03,android,19,23
273088,2024-04-12,2024-05-01,android,18,20
273089,2024-03-03,2024-03-16,android,12,14
273090,2024-04-11,2024-05-01,android,19,21
273091,2024-04-07,2024-05-01,android,23,25
273092,2024-04-11,2024-04-30,android,17,20
273093,2024-03-04,2024-03-06,android,3,3
273094,2024-03-03,2024-04-29,ios,5,58
273095,2024-03-25,2024-05-01,android,36,38
273096,2024-03-15,2024-04-09,android,13,26
273097,2024-03-31,2024-04-25,android,26,26
273098,2024-03-10,2024-03-22,android,7,13
273099,2024-03-26,2024-04-29,android,9,35
273103,2024-03-01,2024-03-18,android,9,18
273105,2024-03-31,2024-05-01,android,32,32
273106,2024-04-15,2024-05-01,android,17,17
273109,2024-03-23,2024-04-12,android,5,21
273111,2024-03-01,2024-04-29,ios,44,60
273112,2024-03-01,2024-04-24,ios,28,55
273114,2024-03-03,2024-03-10,android,6,8
273115,2024-03-15,2024-03-29,android,12,15
273116,2024-03-05,2024-05-01,android,33,58
273117,2024-03-25,2024-04-01,android,8,8
273119,2024-03-31,2024-04-21,android,16,22
273120,2024-03-09,2024-05-01,ios,19,54
273121,2024-03-05,2024-04-11,android,19,38
273122,2024-03-01,2024-03-18,android,18,18
273123,2024-03-01,2024-03-21,android,19,21
273124,2024-03-16,2024-03-18,android,3,3
273125,2024-03-13,2024-03-26,android,13,14
273126,2024-03-17,2024-05-01,android,41,46
273127,2024-03-26,2024-05-01,android,34,37
273129,2024-04-10,2024-05-01,android,17,22
273130,2024-04-11,2024-04-18,android,8,8
273131,2024-03-07,2024-03-14,android,3,8
273133,2024-03-28,2024-03-29,android,2,2
273134,2024-03-02,2024-04-21,android,25,51
273135,2024-03-29,2024-05-01,android,34,34
273137,2024-03-10,2024-04-21,android,39,43
273138,2024-03-29,2024-04-15,android,14,18
273139,2024-04-17,2024-04-25,android,7,9
273140,2024-03-01,2024-03-23,android,14,23
273141,2024-03-12,2024-05-01,android,50,51
273142,2024-03-01,2024-03-04,ios,4,4
273143,2024-03-27,2024-05-01,android,27,36
273144,2024-03-27,2024-04-11,android,14,16
273145,2024-03-01,2024-03-12,android,10,12
273148,2024-04-08,2024-04-30,android,21,23
273150,2024-03-24,2024-04-26,android,16,34
273151,2024-03-01,2024-03-17,android,12,17
273152,2024-04-06,2024-04-14,android,9,9
273153,2024-03-31,2024-05-01,android,16,32
273154,2024-03-26,2024-04-15,android,18,21
273155,2024-03-25,2024-04-15,android,19,22
273157,2024-03-24,2024-04-27,android,11,35
273159,2024-03-20,2024-04-07,ios,16,19
273160,2024-03-01,2024-03-03,android,3,3
273161,2024-03-16,2024-03-19,android,4,4
273162,2024-04-17,2024-04-30,android,12,14
273163,2024-03-17,2024-03-25,android,8,9
273165,2024-03-01,2024-03-13,android,8,13
273166,2024-04-04,2024-04-23,android,10,20
273167,2024-03-01,2024-05-01,ios,34,62
273168,2024-04-06,2024-04-21,android,16,16
273169,2024-04-04,2024-04-26,android,17,23
273170,2024-03-16,2024-04-05,android,19,21
273171,2024-03-01,2024-04-29,android,56,60
273172,2024-03-28,2024-05-01,android,31,35
273174,2024-03-30,2024-04-05,android,7,7
273175,2024-04-18,2024-05-01,android,14,14
273176,2024-04-10,2024-05-01,android,14,22
273177,2024-03-02,2024-04-12,android,12,42
273179,2024-03-12,2024-04-29,android,24,49
273181,2024-03-06,2024-05-01,android,54,57
273182,2024-03-08,2024-04-18,android,37,42
273183,2024-03-22,2024-03-23,android,2,2
273185,2024-03-16,2024-04-19,android,13,35
273187,2024-03-15,2024-04-16,android,17,33
273189,2024-03-01,2024-03-13,android,8,13
273190,2024-03-01,2024-03-28,android,22,28
273191,2024-03-12,2024-03-24,android,5,13
273192,2024-03-05,2024-03-25,android,16,21
273193,2024-03-07,2024-03-12,android,6,6
273194,2024-03-10,2024-04-22,android,9,44
273196,2024-03-21,2024-03-27,android,7,7
273197,2024-03-01,2024-04-29,ios,49,60
273198,2024-03-01,2024-03-03,android,2,3
273201,2024-03-19,2024-03-29,android,6,11
273203,2024-03-03,2024-03-20,android,8,18
273205,2024-03-23,2024-05-01,android,21,40
273206,2024-03-26,2024-04-30,android,36,36
273207,2024-03-01,2024-04-17,android,42,48
273208,2024-03-01,2024-03-01,android,1,1
273210,2024-04-11,2024-04-21,android,11,11
273211,2024-03-10,2024-04-04,android,14,26
273212,2024-04-22,2024-04-30,android,4,9
273213,2024-04-18,2024-05-01,android,14,14
273214,2024-03-12,2024-03-19,android,8,8
273215,2024-04-02,2024-04-29,android,26,28
273216,2024-03-01,2024-04-09,android,36,40
273217,2024-03-01,2024-03-29,android,22,29
273219,2024-03-12,2024-04-27,android,39,47
273220,2024-03-24,2024-04-27,android,15,35
273221,2024-03-01,2024-05-01,android,53,62
273222,2024-03-09,2024-04-04,ios,20,27
273224,2024-03-24,2024-03-29,android,5,6
273225,2024-03-01,2024-04-26,android,27,57
273227,2024-03-07,2024-03-25,android,9,19
273228,2024-04-11,2024-04-28,android,12,18
273229,2024-03-01,2024-04-10,android,10,41
273230,2024-04-05,2024-04-10,android,6,6
273231,2024-03-10,2024-03-24,android,11,15
273233,2024-03-20,2024-03-31,ios,7,12
273234,2024-03-01,2024-04-30,android,36,61
273235,2024-03-16,2024-03-16,android,1,1
273237,2024-04-19,2024-05-01,android,12,13
273239,2024-04-15,2024-04-18,android,3,4
273240,2024-03-17,2024-03-21,android,5,5
273242,2024-04-07,2024-05-01,android,24,25
273244,2024-03-01,2024-04-30,android,16,61
273245,2024-03-01,2024-05-01,android,42,62
273246,2024-03-27,2024-05-01,android,20,36
273247,2024-04-09,2024-04-12,android,4,4
273248,2024-03-11,2024-03-11,android,1,1
273249,2024-03-01,2024-03-15,android,6,15
273250,2024-04-08,2024-04-27,android,19,20
273251,2024-03-30,2024-05-01,android,28,33
273253,2024-04-20,2024-04-27,android,8,8
273254,2024-03-27,2024-05-01,android,36,36
273255,2024-04-07,2024-04-11,android,5,5
273256,2024-03-08,2024-03-21,android,5,14
273257,2024-03-22,2024-04-10,android,15,20
273259,2024-03-22,2024-05-01,android,13,41
273261,2024-03-01,2024-04-01,ios,27,32
273263,2024-03-05,2024-04-01,ios,16,28
273265,2024-03-25,2024-04-20,android,15,27
273266,2024-04-09,2024-04-23,ios,15,15
273269,2024-03-09,2024-05-01,android,54,54
273270,2024-04-08,2024-04-25,android,13,18
273271,2024-03-29,2024-05-01,android,18,34
273272,2024-03-25,2024-04-30,android,35,37
273273,2024-04-02,2024-04-14,android,12,13
273274,2024-03-02,2024-03-16,android,7,15
273275,2024-03-19,2024-03-23,android,5,5
273277,2024-04-05,2024-04-19,android,9,15
273278,2024-04-07,2024-04-09,android,3,3
273279,2024-04-16,2024-05-01,android,16,16
273280,2024-03-01,2024-05-01,android,61,62
273281,2024-04-06,2024-04-26,android,13,21
273282,2024-04-07,2024-04-29,android,17,23
273283,2024-03-27,2024-04-01,android,5,6
273284,2024-03-02,2024-04-28,android,26,58
273285,2024-04-16,2024-05-01,android,14,16
273286,2024-03-13,2024-04-28,android,23,47
273287,2024-03-14,2024-03-18,android,5,5
273288,2024-03-04,2024-04-19,android,10,47
273290,2024-04-09,2024-04-29,android,10,21
273291,2024-03-26,2024-04-28,android,21,34
273292,2024-03-24,2024-04-24,ios,16,32
273293,2024-03-01,2024-05-01,android,56,62
273294,2024-03-16,2024-04-10,android,17,26
273295,2024-03-13,2024-03-23,android,11,11
273297,2024-04-13,2024-05-01,android,19,19
273298,2024-03-01,2024-05-01,android,46,62
273299,2024-03-02,2024-04-03,android,12,33
273300,2024-04-08,2024-04-27,android,5,20
273301,2024-03-23,2024-04-10,android,10,19
273303,2024-03-01,2024-04-22,android,32,53
273304,2024-04-15,2024-04-21,android,7,7
273305,2024-03-01,2024-05-01,android,60,62
273306,2024-03-21,2024-04-13,android,19,24
273307,2024-03-11,2024-03-11,android,1,1
273308,2024-04-04,2024-04-13,android,10,10
273309,2024-03-01,2024-05-01,android,23,62
273310,2024-03-25,2024-04-07,android,7,14
273312,2024-03-23,2024-05-01,android,31,40
273313,2024-04-21,2024-04-21,android,1,1
273314,2024-04-21,2024-05-01,android,4,11
273315,2024-03-21,2024-04-22,android,22,33
273316,2024-03-03,2024-03-31,android,19,29
273317,2024-04-10,2024-05-01,android,17,22
273318,2024-03-16,2024-05-01,android,22,47
273320,2024-03-01,2024-04-20,android,44,51
273321,2024-03-03,2024-05-01,android,42,60
273322,2024-04-03,2024-05-01,android,29,29
273323,2024-04-14,2024-05-01,android,17,18
273324,2024-03-19,2024-05-01,android,32,44
273325,2024-03-01,2024-04-21,android,13,52
273326,2024-03-01,2024-03-07,android,7,7
273327,2024-03-03,2024-03-26,android,6,24
273328,2024-03-15,2024-03-28,ios,6,14
273330,2024-03-12,2024-04-27,ios,17,47
273331,2024-03-01,2024-03-01,android,1,1
273333,2024-03-23,2024-04-11,android,17,20
273334,2024-03-23,2024-03-29,android,7,7
273335,2024-04-02,2024-04-02,android,1,1
273336,2024-03-21,2024-04-21,android,6,32
273337,2024-03-09,2024-03-17,ios,2,9
273339,2024-03-16,2024-04-30,android,38,46
273341,2024-03-01,2024-03-24,android,22,24
273342,2024-04-17,2024-04-28,android,10,12
273343,2024-03-11,2024-03-25,android,11,15
273344,2024-03-04,2024-03-25,android,20,22
273345,2024-03-25,2024-05-01,ios,38,38
273346,2024-03-01,2024-04-01,android,8,32
273347,2024-03-02,2024-03-11,android,3,10
273348,2024-03-10,2024-03-18,android,9,9
273350,2024-03-31,2024-04-23,android,9,24
273352,2024-03-01,2024-04-29,android,8,60
273353,2024-03-01,2024-05-01,android,34,62
273354,2024-03-26,2024-04-28,android,21,34
273355,2024-03-01,2024-05-01,android,19,62
273356,2024-03-01,2024-03-29,android,11,29
273357,2024-03-22,2024-04-06,android,10,16
273358,2024-03-02,2024-03-10,android,7,9
273360,2024-03-10,2024-04-19,android,13,41
273361,2024-03-01,2024-03-26,android,5,26
273362,2024-03-09,2024-03-16,ios,7,8
273363,2024-03-01,2024-05-01,android,62,62
273364,2024-03-11,2024-03-23,android,13,13
273367,2024-04-15,2024-04-18,android,3,4
273370,2024-03-04,2024-04-26,android,5,54
273371,2024-03-02,2024-04-07,android,17,37
273373,2024-03-29,2024-05-01,android,31,34
273374,2024-04-17,2024-04-22,android,5,6
273375,2024-03-13,2024-03-13,android,1,1
273376,2024-03-03,2024-04-20,ios,13,49
273377,2024-04-18,2024-05-01,android,14,14
273378,2024-04-07,2024-05-01,android,10,25
273379,2024-04-03,2024-05-01,android,25,29
273380,2024-03-25,2024-03-27,android,3,3
273381,2024-03-01,2024-05-01,android,16,62
273382,2024-03-22,2024-04-13,android,15,23
273383,2024-03-09,2024-03-09,android,1,1
273384,2024-04-16,2024-05-01,android,12,16
273386,2024-03-26,2024-04-15,android,13,21
273387,2024-03-26,2024-04-05,android,10,11
273388,2024-03-12,2024-04-11,android,9,31
273389,2024-03-01,2024-04-01,android,29,32
273390,2024-03-17,2024-03-29,android,5,13
273392,2024-03-24,2024-04-19,android,11,27
273393,2024-03-01,2024-04-30,ios,48,61
273394,2024-04-20,2024-05-01,ios,12,12
273396,2024-03-23,2024-05-01,android,34,40
273397,2024-03-04,2024-04-27,android,17,55
273398,2024-03-17,2024-03-27,android,9,11
273399,2024-03-06,2024-03-18,android,12,13
273401,2024-03-29,2024-03-31,android,3,3
273402,2024-03-09,2024-04-24,android,10,47
273403,2024-03-03,2024-03-08,android,5,6
273404,2024-03-31,2024-03-31,ios,1,1
273405,2024-04-08,2024-04-23,android,16,16
273406,2024-04-15,2024-04-26,android,8,12
273407,2024-03-02,2024-04-17,android,19,47
273408,2024-03-01,2024-04-12,android,12,43
273409,2024-03-09,2024-03-17,android,8,9
273410,2024-03-09,2024-04-29,android,43,52
273411,2024-03-24,2024-03-26,ios,3,3
273412,2024-03-13,2024-03-24,android,2,12
273413,2024-03-20,2024-03-29,ios,10,10
273414,2024-03-15,2024-04-09,android,14,26
273415,2024-03-14,2024-04-30,android,36,48
273416,2024-03-01,2024-05-01,android,62,62
273417,2024-03-12,2024-03-21,android,6,10
273418,2024-03-01,2024-05-01,android,59,62
273419,2024-03-21,2024-03-26,ios,6,6
273422,2024-03-09,2024-05-01,android,48,54
273423,2024-03-06,2024-04-17,android,12,43
273424,2024-03-12,2024-04-09,android,3,29
273425,2024-04-19,2024-04-27,android,9,9
273426,2024-03-04,2024-03-19,android,9,16
273427,2024-04-14,2024-04-24,android,9,11
273429,2024-03-17,2024-04-28,android,12,43
